incident_id,created_at,resolved_at,severity,category,team_assigned,closed_code,resolution_time_hour,shift,hour,day_of_week,month,priority,sla_breach
INC0005985,3/11/2016 12:28,3/23/2016 11:02,2 - Medium,Category 61,Group 73,code 6,286.5666667,Morning,12,Friday,March    ,P2-High,Yes
INC0005986,3/11/2016 12:28,3/16/2016 0:55,2 - Medium,Category 32,Group 70,code 7,108.45,Morning,12,Friday,March    ,P2-High,Yes
INC0005987,3/11/2016 12:29,5/23/2016 14:50,2 - Medium,Category 19,Group 9,code 7,1754.35,Morning,12,Friday,March    ,P2-High,Yes
INC0005988,3/11/2016 12:29,3/22/2016 12:01,3 - Low,Category 32,Group 70,code 6,263.5333333,Morning,12,Friday,March    ,P3-Medium,Yes
INC0005990,3/11/2016 12:30,3/11/2016 15:40,2 - Medium,Category 34,Group 23,code 6,3.166666667,Morning,12,Friday,March    ,P2-High,No
INC0005993,3/11/2016 12:30,3/22/2016 11:52,2 - Medium,Category 51,Group 70,code 6,263.3666667,Morning,12,Friday,March    ,P2-High,Yes
INC0005994,3/11/2016 12:32,3/11/2016 13:45,2 - Medium,Category 32,Group 70,code 6,1.216666667,Morning,12,Friday,March    ,P2-High,No
INC0005998,3/11/2016 12:51,3/14/2016 18:22,2 - Medium,Category 26,Group 70,code 6,77.51666667,Morning,12,Friday,March    ,P2-High,No
INC0005999,3/11/2016 12:52,3/15/2016 8:55,2 - Medium,Category 24,Group 28,code 2,92.05,Morning,12,Friday,March    ,P2-High,Yes
INC0001542,3/2/2016 17:31,3/4/2016 21:46,2 - Medium,Category 32,Group 70,code 6,52.25,Evening,17,Wednesday,March    ,P2-High,No
INC0001545,3/2/2016 17:35,3/3/2016 8:44,2 - Medium,Category 53,Group 24,code 6,15.15,Evening,17,Wednesday,March    ,P2-High,No
INC0006001,3/11/2016 12:58,3/29/2016 16:57,2 - Medium,Category 9,Group 25,code 6,435.9833333,Morning,12,Friday,March    ,P2-High,Yes
INC0006003,3/11/2016 12:58,3/21/2016 15:09,2 - Medium,Category 46,Group 55,code 8,242.1833333,Morning,12,Friday,March    ,P2-High,Yes
INC0006011,3/11/2016 13:14,3/30/2016 12:52,2 - Medium,Category 53,Group 70,code 6,455.6333333,Morning,13,Friday,March    ,P2-High,Yes
INC0006013,3/11/2016 13:21,3/17/2016 14:52,2 - Medium,Category 42,Group 70,code 6,145.5166667,Morning,13,Friday,March    ,P2-High,Yes
INC0006014,3/11/2016 13:22,3/11/2016 13:39,2 - Medium,Category 51,Group 20,code 6,0.283333333,Morning,13,Friday,March    ,P2-High,No
INC0006017,3/11/2016 13:25,3/14/2016 15:49,2 - Medium,Category 9,Group 27,code 6,74.4,Morning,13,Friday,March    ,P2-High,No
INC0006023,3/11/2016 13:27,3/22/2016 15:53,2 - Medium,Category 23,Group 54,code 6,266.4333333,Morning,13,Friday,March    ,P2-High,Yes
INC0006025,3/11/2016 13:29,4/19/2016 11:04,2 - Medium,Category 37,Group 62,code 6,933.5833333,Morning,13,Friday,March    ,P2-High,Yes
INC0006028,3/11/2016 13:30,3/15/2016 13:58,2 - Medium,Category 40,Group 70,code 6,96.46666667,Morning,13,Friday,March    ,P2-High,Yes
INC0006030,3/11/2016 13:32,3/14/2016 11:05,2 - Medium,Category 42,Group 70,code 6,69.55,Morning,13,Friday,March    ,P2-High,No
INC0006032,3/11/2016 13:36,3/25/2016 9:01,2 - Medium,Category 20,Group 70,code 6,331.4166667,Morning,13,Friday,March    ,P2-High,Yes
INC0000171,2/29/2016 10:33,3/18/2016 13:44,1 - High,Category 24,Group 70,code 9,435.1833333,Morning,10,Monday,February ,P1-Critical,Yes
INC0000172,2/29/2016 10:36,2/29/2016 18:24,2 - Medium,Category 23,Group 70,code 6,7.8,Morning,10,Monday,February ,P2-High,No
INC0006033,3/11/2016 13:41,3/17/2016 9:24,2 - Medium,Category 26,Group 74,code 9,139.7166667,Morning,13,Friday,March    ,P2-High,Yes
INC0006035,3/11/2016 13:46,3/11/2016 14:28,2 - Medium,Category 13,Group 70,code 6,0.7,Morning,13,Friday,March    ,P2-High,No
INC0000914,3/1/2016 19:59,3/8/2016 13:34,2 - Medium,Category 53,Group 70,code 5,161.5833333,Evening,19,Tuesday,March    ,P2-High,Yes
INC0000915,3/1/2016 20:04,3/8/2016 11:54,2 - Medium,Category 32,Group 70,code 6,159.8333333,Evening,20,Tuesday,March    ,P2-High,Yes
INC0006038,3/11/2016 13:49,3/15/2016 14:31,2 - Medium,Category 20,Group 70,code 6,96.7,Morning,13,Friday,March    ,P2-High,Yes
INC0006039,3/11/2016 13:50,3/15/2016 9:18,2 - Medium,Category 53,Group 27,code 6,91.46666667,Morning,13,Friday,March    ,P2-High,Yes
INC0006043,3/11/2016 13:51,3/23/2016 15:26,2 - Medium,Category 40,Group 48,code 8,289.5833333,Morning,13,Friday,March    ,P2-High,Yes
INC0006045,3/11/2016 13:53,3/15/2016 10:02,2 - Medium,Category 26,Group 70,code 7,92.15,Morning,13,Friday,March    ,P2-High,Yes
INC0006048,3/11/2016 13:56,4/1/2016 13:02,2 - Medium,Category 26,Group 70,code 6,503.1,Morning,13,Friday,March    ,P2-High,Yes
INC0006049,3/11/2016 13:58,4/6/2016 19:05,2 - Medium,Category 46,Group 31,code 6,629.1166667,Morning,13,Friday,March    ,P2-High,Yes
INC0006050,3/11/2016 14:03,3/21/2016 9:47,2 - Medium,Category 53,Group 81,code 6,235.7333333,Morning,14,Friday,March    ,P2-High,Yes
INC0006051,3/11/2016 14:03,3/14/2016 10:48,2 - Medium,Category 19,Group 9,code 6,68.75,Morning,14,Friday,March    ,P2-High,No
INC0006054,3/11/2016 14:09,3/11/2016 15:27,2 - Medium,Category 44,Group 6,code 6,1.3,Morning,14,Friday,March    ,P2-High,No
INC0006056,3/11/2016 14:12,6/24/2016 15:20,2 - Medium,Category 46,Group 10,code 8,2521.133333,Morning,14,Friday,March    ,P2-High,Yes
INC0006057,3/11/2016 14:13,3/15/2016 9:15,2 - Medium,Category 53,Group 76,code 7,91.03333333,Morning,14,Friday,March    ,P2-High,Yes
INC0006063,3/11/2016 14:18,3/28/2016 9:39,2 - Medium,Category 26,Group 70,code 6,403.35,Morning,14,Friday,March    ,P2-High,Yes
INC0006064,3/11/2016 14:18,3/22/2016 11:21,2 - Medium,Category 26,Group 70,code 6,261.05,Morning,14,Friday,March    ,P2-High,Yes
INC0006065,3/11/2016 14:18,3/18/2016 17:14,2 - Medium,Category 9,Group 28,code 11,170.9333333,Morning,14,Friday,March    ,P2-High,Yes
INC0006066,3/11/2016 14:18,3/11/2016 14:57,2 - Medium,Category 53,Group 70,code 6,0.65,Morning,14,Friday,March    ,P2-High,No
INC0006067,3/11/2016 14:19,3/14/2016 12:49,2 - Medium,Category 32,Group 25,code 5,70.5,Morning,14,Friday,March    ,P2-High,No
INC0006072,3/11/2016 14:26,4/12/2016 13:49,2 - Medium,Category 24,Group 9,code 6,767.3833333,Morning,14,Friday,March    ,P2-High,Yes
INC0006073,3/11/2016 14:26,3/23/2016 13:57,2 - Medium,Category 46,Group 57,code 1,287.5166667,Morning,14,Friday,March    ,P2-High,Yes
INC0006074,3/11/2016 14:27,3/11/2016 14:44,2 - Medium,Category 46,Group 39,code 6,0.283333333,Morning,14,Friday,March    ,P2-High,No
INC0006075,3/11/2016 14:27,3/14/2016 9:45,2 - Medium,Category 26,Group 70,code 7,67.3,Morning,14,Friday,March    ,P2-High,No
INC0006076,3/11/2016 14:28,3/11/2016 16:08,2 - Medium,Category 24,Group 24,code 5,1.666666667,Morning,14,Friday,March    ,P2-High,No
INC0006077,3/11/2016 14:28,4/14/2016 11:20,2 - Medium,Category 46,Group 37,code 8,812.8666667,Morning,14,Friday,March    ,P2-High,Yes
INC0006078,3/11/2016 14:29,3/23/2016 8:31,2 - Medium,Category 26,Group 73,code 6,282.0333333,Morning,14,Friday,March    ,P2-High,Yes
INC0006079,3/11/2016 14:32,3/14/2016 10:00,2 - Medium,Category 20,Group 70,code 6,67.46666667,Morning,14,Friday,March    ,P2-High,No
INC0006080,3/11/2016 14:33,3/22/2016 11:14,2 - Medium,Category 32,Group 70,code 6,260.6833333,Morning,14,Friday,March    ,P2-High,Yes
INC0006082,3/11/2016 14:33,3/23/2016 16:22,2 - Medium,Category 46,Group 70,code 6,289.8166667,Morning,14,Friday,March    ,P2-High,Yes
INC0006084,3/11/2016 14:36,5/2/2016 17:18,2 - Medium,Category 46,Group 37,code 4,1250.7,Morning,14,Friday,March    ,P2-High,Yes
INC0006085,3/11/2016 14:37,3/22/2016 16:07,2 - Medium,Category 26,Group 70,code 6,265.5,Morning,14,Friday,March    ,P2-High,Yes
INC0001547,3/2/2016 17:39,3/3/2016 8:20,2 - Medium,Category 53,Group 27,code 6,14.68333333,Evening,17,Wednesday,March    ,P2-High,No
INC0001549,3/2/2016 17:40,3/2/2016 17:43,1 - High,Category 42,Group 30,code 6,0.05,Evening,17,Wednesday,March    ,P1-Critical,No
INC0006092,3/11/2016 14:42,3/17/2016 14:58,2 - Medium,Category 20,Group 70,code 6,144.2666667,Morning,14,Friday,March    ,P2-High,Yes
INC0006093,3/11/2016 14:44,3/16/2016 12:25,2 - Medium,Category 53,Group 70,code 6,117.6833333,Morning,14,Friday,March    ,P2-High,Yes
INC0006094,3/11/2016 14:45,3/15/2016 15:56,2 - Medium,Category 37,Group 70,code 6,97.18333333,Morning,14,Friday,March    ,P2-High,Yes
INC0006095,3/11/2016 14:46,3/11/2016 15:02,2 - Medium,Category 44,Group 70,code 7,0.266666667,Morning,14,Friday,March    ,P2-High,No
INC0006096,3/11/2016 14:47,6/16/2016 10:01,2 - Medium,Category 46,Group 37,code 8,2323.233333,Morning,14,Friday,March    ,P2-High,Yes
INC0006099,3/11/2016 14:50,4/4/2016 21:26,2 - Medium,Category 9,Group 70,code 6,582.6,Morning,14,Friday,March    ,P2-High,Yes
INC0006100,3/11/2016 14:50,3/17/2016 17:39,2 - Medium,Category 23,Group 20,code 6,146.8166667,Morning,14,Friday,March    ,P2-High,Yes
INC0006101,3/11/2016 14:51,3/11/2016 14:57,2 - Medium,Category 23,Group 20,code 6,0.1,Morning,14,Friday,March    ,P2-High,No
INC0006102,3/11/2016 14:51,5/3/2016 9:47,2 - Medium,Category 46,Group 10,code 6,1266.933333,Morning,14,Friday,March    ,P2-High,Yes
INC0006103,3/11/2016 14:51,3/14/2016 9:14,2 - Medium,Category 53,Group 70,code 9,66.38333333,Morning,14,Friday,March    ,P2-High,No
INC0006104,3/11/2016 14:54,3/24/2016 8:24,2 - Medium,Category 44,Group 6,code 6,305.5,Morning,14,Friday,March    ,P2-High,Yes
INC0006107,3/11/2016 14:58,3/17/2016 15:14,2 - Medium,Category 32,Group 70,code 6,144.2666667,Morning,14,Friday,March    ,P2-High,Yes
INC0006108,3/11/2016 14:58,3/11/2016 17:30,2 - Medium,Category 34,Group 70,code 6,2.533333333,Morning,14,Friday,March    ,P2-High,No
INC0006111,3/11/2016 15:01,3/15/2016 0:02,2 - Medium,Category 53,Group 70,code 7,81.01666667,Evening,15,Friday,March    ,P2-High,No
INC0006114,3/11/2016 15:04,3/15/2016 12:08,2 - Medium,Category 9,Group 70,code 6,93.06666667,Evening,15,Friday,March    ,P2-High,Yes
INC0000173,2/29/2016 10:36,4/11/2016 14:49,3 - Low,Category 55,Group 65,code 1,1012.216667,Morning,10,Monday,February ,P3-Medium,Yes
INC0000174,2/29/2016 10:39,3/2/2016 13:01,2 - Medium,Category 32,Group 70,code 1,50.36666667,Morning,10,Monday,February ,P2-High,No
INC0000916,3/1/2016 20:07,3/2/2016 9:00,2 - Medium,Category 53,Group 24,code 6,12.88333333,Evening,20,Tuesday,March    ,P2-High,No
INC0000917,3/1/2016 20:10,3/4/2016 9:08,2 - Medium,Category 53,Group 70,code 6,60.96666667,Evening,20,Tuesday,March    ,P2-High,No
INC0006116,3/11/2016 15:06,3/15/2016 15:00,2 - Medium,Category 46,Group 70,code 6,95.9,Evening,15,Friday,March    ,P2-High,Yes
INC0006117,3/11/2016 15:08,3/16/2016 10:53,1 - High,Category 57,Group 65,code 7,115.75,Evening,15,Friday,March    ,P1-Critical,Yes
INC0006121,3/11/2016 15:10,3/30/2016 16:47,2 - Medium,Category 23,Group 72,code 6,457.6166667,Evening,15,Friday,March    ,P2-High,Yes
INC0006122,3/11/2016 15:12,3/14/2016 14:36,2 - Medium,Category 9,Group 24,code 6,71.4,Evening,15,Friday,March    ,P2-High,No
INC0006124,3/11/2016 15:15,3/17/2016 15:21,2 - Medium,Category 42,Group 55,code 6,144.1,Evening,15,Friday,March    ,P2-High,Yes
INC0006125,3/11/2016 15:15,3/17/2016 15:26,2 - Medium,Category 42,Group 55,code 6,144.1833333,Evening,15,Friday,March    ,P2-High,Yes
INC0006126,3/11/2016 15:15,3/14/2016 10:30,2 - Medium,Category 37,Group 70,code 6,67.25,Evening,15,Friday,March    ,P2-High,No
INC0006127,3/11/2016 15:17,3/14/2016 17:37,2 - Medium,Category 46,Group 70,code 6,74.33333333,Evening,15,Friday,March    ,P2-High,No
INC0006129,3/11/2016 15:19,3/11/2016 16:38,2 - Medium,Category 9,Group 24,code 6,1.316666667,Evening,15,Friday,March    ,P2-High,No
INC0006130,3/11/2016 15:20,3/11/2016 15:28,2 - Medium,Category 24,Group 23,code 6,0.133333333,Evening,15,Friday,March    ,P2-High,No
INC0006132,3/11/2016 15:21,3/14/2016 16:30,2 - Medium,Category 26,Group 70,code 6,73.15,Evening,15,Friday,March    ,P2-High,No
INC0006133,3/11/2016 15:21,3/14/2016 11:08,2 - Medium,Category 9,Group 27,code 6,67.78333333,Evening,15,Friday,March    ,P2-High,No
INC0006134,3/11/2016 15:23,3/23/2016 12:11,2 - Medium,Category 37,Group 70,code 6,284.8,Evening,15,Friday,March    ,P2-High,Yes
INC0006136,3/11/2016 15:25,3/17/2016 16:33,2 - Medium,Category 61,Group 73,code 6,145.1333333,Evening,15,Friday,March    ,P2-High,Yes
INC0006138,3/11/2016 15:26,3/23/2016 10:06,2 - Medium,Category 61,Group 73,code 6,282.6666667,Evening,15,Friday,March    ,P2-High,Yes
INC0006139,3/11/2016 15:26,3/14/2016 13:36,2 - Medium,Category 9,Group 24,code 11,70.16666667,Evening,15,Friday,March    ,P2-High,No
INC0006140,3/11/2016 15:28,3/17/2016 15:33,2 - Medium,Category 20,Group 70,code 6,144.0833333,Evening,15,Friday,March    ,P2-High,Yes
INC0006141,3/11/2016 15:29,3/14/2016 10:25,2 - Medium,Category 53,Group 54,code 6,66.93333333,Evening,15,Friday,March    ,P2-High,No
INC0006142,3/11/2016 15:30,6/6/2016 18:20,2 - Medium,Category 46,Group 37,code 8,2090.833333,Evening,15,Friday,March    ,P2-High,Yes
INC0006144,3/11/2016 15:31,3/28/2016 11:49,2 - Medium,Category 46,Group 67,code 6,404.3,Evening,15,Friday,March    ,P2-High,Yes
INC0006148,3/11/2016 15:34,3/19/2016 16:08,2 - Medium,Category 26,Group 70,code 7,192.5666667,Evening,15,Friday,March    ,P2-High,Yes
INC0006150,3/11/2016 15:34,3/11/2016 15:48,2 - Medium,Category 46,Group 70,code 6,0.233333333,Evening,15,Friday,March    ,P2-High,No
INC0006152,3/11/2016 15:36,3/17/2016 14:05,2 - Medium,Category 26,Group 70,code 6,142.4833333,Evening,15,Friday,March    ,P2-High,Yes
INC0006153,3/11/2016 15:37,6/6/2016 18:21,2 - Medium,Category 46,Group 37,code 8,2090.733333,Evening,15,Friday,March    ,P2-High,Yes
INC0006154,3/11/2016 15:38,7/22/2016 16:36,2 - Medium,Category 19,Group 72,code 6,3192.966667,Evening,15,Friday,March    ,P2-High,Yes
INC0006155,3/11/2016 15:39,3/11/2016 15:48,2 - Medium,Category 46,Group 24,code 6,0.15,Evening,15,Friday,March    ,P2-High,No
INC0001552,3/2/2016 17:47,3/10/2016 11:14,2 - Medium,Category 26,Group 70,code 11,185.45,Evening,17,Wednesday,March    ,P2-High,Yes
INC0001556,3/2/2016 17:53,3/8/2016 17:19,2 - Medium,Category 19,Group 70,code 10,143.4333333,Evening,17,Wednesday,March    ,P2-High,Yes
INC0001557,3/2/2016 17:54,3/16/2016 9:11,2 - Medium,Category 45,Group 67,code 7,327.2833333,Evening,17,Wednesday,March    ,P2-High,Yes
INC0006160,3/11/2016 15:44,3/14/2016 11:13,2 - Medium,Category 46,Group 57,code 6,67.48333333,Evening,15,Friday,March    ,P2-High,No
INC0006163,3/11/2016 15:47,3/14/2016 10:34,2 - Medium,Category 20,Group 70,code 9,66.78333333,Evening,15,Friday,March    ,P2-High,No
INC0006164,3/11/2016 15:48,3/17/2016 15:32,2 - Medium,Category 42,Group 70,code 6,143.7333333,Evening,15,Friday,March    ,P2-High,Yes
INC0006165,3/11/2016 15:48,6/28/2016 11:26,2 - Medium,Category 34,Group 9,code 6,2611.633333,Evening,15,Friday,March    ,P2-High,Yes
INC0006167,3/11/2016 15:52,3/23/2016 16:30,2 - Medium,Category 40,Group 70,code 7,288.6333333,Evening,15,Friday,March    ,P2-High,Yes
INC0006170,3/11/2016 15:56,3/29/2016 16:17,2 - Medium,Category 53,Group 70,code 11,432.35,Evening,15,Friday,March    ,P2-High,Yes
INC0006172,3/11/2016 16:06,3/30/2016 12:26,2 - Medium,Category 26,Group 70,code 6,452.3333333,Evening,16,Friday,March    ,P2-High,Yes
INC0006174,3/11/2016 16:11,3/22/2016 9:59,2 - Medium,Category 26,Group 70,code 7,257.8,Evening,16,Friday,March    ,P2-High,Yes
INC0006175,3/11/2016 16:14,3/14/2016 13:34,2 - Medium,Category 32,Group 70,code 7,69.33333333,Evening,16,Friday,March    ,P2-High,No
INC0006176,3/11/2016 16:14,3/11/2016 17:44,2 - Medium,Category 32,Group 70,code 7,1.5,Evening,16,Friday,March    ,P2-High,No
INC0006178,3/11/2016 16:14,3/31/2016 9:23,2 - Medium,Category 37,Group 70,code 6,473.15,Evening,16,Friday,March    ,P2-High,Yes
INC0006180,3/11/2016 16:20,3/18/2016 8:51,2 - Medium,Category 26,Group 70,code 6,160.5166667,Evening,16,Friday,March    ,P2-High,Yes
INC0008323,3/17/2016 13:16,3/24/2016 9:01,2 - Medium,Category 46,Group 70,code 6,163.75,Morning,13,Thursday,March    ,P2-High,Yes
INC0006182,3/11/2016 16:23,4/18/2016 14:35,2 - Medium,Category 34,Group 9,code 5,910.2,Evening,16,Friday,March    ,P2-High,Yes
INC0006183,3/11/2016 16:25,3/23/2016 9:02,2 - Medium,Category 61,Group 73,code 6,280.6166667,Evening,16,Friday,March    ,P2-High,Yes
INC0006186,3/11/2016 16:29,3/14/2016 9:39,2 - Medium,Category 26,Group 70,code 6,65.16666667,Evening,16,Friday,March    ,P2-High,No
INC0006187,3/11/2016 16:30,3/11/2016 17:28,2 - Medium,Category 53,Group 70,code 7,0.966666667,Evening,16,Friday,March    ,P2-High,No
INC0006188,3/11/2016 16:31,4/15/2016 12:36,2 - Medium,Category 34,Group 9,code 6,836.0833333,Evening,16,Friday,March    ,P2-High,Yes
INC0002276,3/4/2016 8:40,3/7/2016 14:13,2 - Medium,Category 45,Group 57,code 6,77.55,Morning,8,Friday,March    ,P2-High,No
INC0002277,3/4/2016 8:42,3/14/2016 14:27,2 - Medium,Category 42,Group 70,code 3,245.75,Morning,8,Friday,March    ,P2-High,Yes
INC0000918,3/1/2016 20:18,3/2/2016 16:41,2 - Medium,Category 42,Group 70,code 7,20.38333333,Evening,20,Tuesday,March    ,P2-High,No
INC0000919,3/1/2016 20:26,3/2/2016 12:19,2 - Medium,Category 19,Group 58,code 6,15.88333333,Evening,20,Tuesday,March    ,P2-High,No
INC0000176,2/29/2016 10:40,3/2/2016 15:07,2 - Medium,Category 53,Group 54,code 7,52.45,Morning,10,Monday,February ,P2-High,No
INC0006395,3/14/2016 8:15,3/14/2016 12:12,3 - Low,Category 46,Group 39,code 6,3.95,Morning,8,Monday,March    ,P3-Medium,No
INC0006191,3/11/2016 16:32,3/14/2016 17:00,2 - Medium,Category 26,Group 70,code 7,72.46666667,Evening,16,Friday,March    ,P2-High,No
INC0006193,3/11/2016 16:38,3/11/2016 16:45,2 - Medium,Category 42,Group 70,code 10,0.116666667,Evening,16,Friday,March    ,P2-High,No
INC0006194,3/11/2016 16:38,3/23/2016 14:39,2 - Medium,Category 53,Group 25,code 6,286.0166667,Evening,16,Friday,March    ,P2-High,Yes
INC0006195,3/11/2016 16:39,3/13/2016 0:46,2 - Medium,Category 32,Group 70,code 6,32.11666667,Evening,16,Friday,March    ,P2-High,No
INC0006196,3/11/2016 16:40,3/29/2016 0:25,2 - Medium,Category 61,Group 73,code 6,415.75,Evening,16,Friday,March    ,P2-High,Yes
INC0006197,3/11/2016 16:40,3/14/2016 10:22,2 - Medium,Category 37,Group 46,code 6,65.7,Evening,16,Friday,March    ,P2-High,No
INC0006198,3/11/2016 16:40,5/2/2016 17:22,2 - Medium,Category 46,Group 37,code 8,1248.7,Evening,16,Friday,March    ,P2-High,Yes
INC0006199,3/11/2016 16:42,3/23/2016 14:44,2 - Medium,Category 53,Group 70,code 6,286.0333333,Evening,16,Friday,March    ,P2-High,Yes
INC0006200,3/11/2016 16:43,3/23/2016 9:58,2 - Medium,Category 61,Group 73,code 6,281.25,Evening,16,Friday,March    ,P2-High,Yes
INC0006202,3/11/2016 16:46,3/15/2016 16:25,2 - Medium,Category 40,Group 23,code 6,95.65,Evening,16,Friday,March    ,P2-High,Yes
INC0006203,3/11/2016 16:46,3/14/2016 13:39,2 - Medium,Category 26,Group 70,code 6,68.88333333,Evening,16,Friday,March    ,P2-High,No
INC0006204,3/11/2016 16:47,3/22/2016 12:36,2 - Medium,Category 28,Group 70,code 15,259.8166667,Evening,16,Friday,March    ,P2-High,Yes
INC0006206,3/11/2016 16:50,3/15/2016 10:35,2 - Medium,Category 26,Group 73,code 7,89.75,Evening,16,Friday,March    ,P2-High,Yes
INC0006210,3/11/2016 16:57,3/24/2016 11:33,1 - High,Category 46,Group 70,code 6,306.6,Evening,16,Friday,March    ,P1-Critical,Yes
INC0006215,3/11/2016 17:05,3/15/2016 14:16,2 - Medium,Category 42,Group 24,code 3,93.18333333,Evening,17,Friday,March    ,P2-High,Yes
INC0006216,3/11/2016 17:06,3/15/2016 15:46,2 - Medium,Category 26,Group 70,code 6,94.66666667,Evening,17,Friday,March    ,P2-High,Yes
INC0006217,3/11/2016 17:08,3/11/2016 17:15,2 - Medium,Category 46,Group 70,code 7,0.116666667,Evening,17,Friday,March    ,P2-High,No
INC0006220,3/11/2016 17:12,4/14/2016 18:24,2 - Medium,Category 42,Group 70,code 6,817.2,Evening,17,Friday,March    ,P2-High,Yes
INC0006221,3/11/2016 17:13,3/11/2016 17:38,2 - Medium,Category 51,Group 54,code 6,0.416666667,Evening,17,Friday,March    ,P2-High,No
INC0006223,3/11/2016 17:19,3/14/2016 8:44,2 - Medium,Category 46,Group 70,code 10,63.41666667,Evening,17,Friday,March    ,P2-High,No
INC0006224,3/11/2016 17:25,3/30/2016 16:58,2 - Medium,Category 53,Group 70,code 6,455.55,Evening,17,Friday,March    ,P2-High,Yes
INC0002080,3/3/2016 16:15,3/21/2016 12:28,2 - Medium,Category 26,Group 76,code 6,428.2166667,Evening,16,Thursday,March    ,P2-High,Yes
INC0001561,3/2/2016 18:03,3/10/2016 9:16,2 - Medium,Category 20,Group 28,code 6,183.2166667,Evening,18,Wednesday,March    ,P2-High,Yes
INC0006225,3/11/2016 17:25,3/17/2016 10:45,2 - Medium,Category 40,Group 70,code 6,137.3333333,Evening,17,Friday,March    ,P2-High,Yes
INC0006226,3/11/2016 17:27,4/8/2016 11:21,2 - Medium,Category 37,Group 72,code 11,665.9,Evening,17,Friday,March    ,P2-High,Yes
INC0006228,3/11/2016 17:35,3/17/2016 10:50,2 - Medium,Category 24,Group 30,code 6,137.25,Evening,17,Friday,March    ,P2-High,Yes
INC0006229,3/11/2016 17:35,3/16/2016 9:32,2 - Medium,Category 42,Group 55,code 7,111.95,Evening,17,Friday,March    ,P2-High,Yes
INC0006230,3/11/2016 17:36,3/21/2016 10:39,2 - Medium,Category 53,Group 27,code 6,233.05,Evening,17,Friday,March    ,P2-High,Yes
INC0006233,3/11/2016 17:50,3/11/2016 17:57,2 - Medium,Category 57,Group 33,code 6,0.116666667,Evening,17,Friday,March    ,P2-High,No
INC0006235,3/11/2016 18:39,3/15/2016 11:13,2 - Medium,Category 26,Group 70,code 6,88.56666667,Evening,18,Friday,March    ,P2-High,Yes
INC0006238,3/11/2016 19:22,3/12/2016 20:05,2 - Medium,Category 26,Group 70,code 7,24.71666667,Evening,19,Friday,March    ,P2-High,No
INC0006239,3/11/2016 19:28,3/18/2016 10:21,2 - Medium,Category 42,Group 70,code 1,158.8833333,Evening,19,Friday,March    ,P2-High,Yes
INC0006244,3/11/2016 23:09,3/15/2016 9:41,2 - Medium,Category 32,Group 70,code 9,82.53333333,Night,23,Friday,March    ,P2-High,No
