incident_id,created_at,resolved_at,severity,resolution_time_hours,root_cause,category_clean,assigned_team,shift,hour,day_of_week,month,priority
INC0000995,2016-03-02 08:21:00,2016-03-11 11:22:00,2 - Medium,219.01666666666668,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,8,Wednesday,March,P2 - High
INC0000996,2016-03-02 08:21:00,2016-03-15 08:49:00,2 - Medium,312.46666666666664,Authentication Failure,Application Errors,Application Support Team,Morning,8,Wednesday,March,P2 - High
INC0000997,2016-03-02 08:23:00,2016-03-02 08:34:00,2 - Medium,0.18333333333333332,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,8,Wednesday,March,P2 - High
INC0000998,2016-03-02 08:28:00,2016-03-02 10:14:00,2 - Medium,1.7666666666666666,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,8,Wednesday,March,P2 - High
INC0000999,2016-03-02 08:29:00,2016-03-07 16:24:00,2 - Medium,127.91666666666667,Authentication Failure,Application Errors,Application Support Team,Morning,8,Wednesday,March,P2 - High
INC0001001,2016-03-02 08:30:00,2016-03-07 12:11:00,2 - Medium,123.68333333333334,Authentication Failure,Application Errors,Application Support Team,Morning,8,Wednesday,March,P2 - High
INC0001002,2016-03-02 08:31:00,2016-03-30 16:21:00,3 - Low,679.8333333333334,Server Overload,Integration / API Issues,Integration Support Team,Morning,8,Wednesday,March,P3 - Medium
INC0001003,2016-03-02 08:31:00,2016-03-08 11:19:00,2 - Medium,146.8,Authentication Failure,Application Errors,Application Support Team,Morning,8,Wednesday,March,P2 - High
INC0001004,2016-03-02 08:32:00,2016-03-03 09:30:00,2 - Medium,24.966666666666665,API Timeout,Security / Access Issues,Security Operations Team,Morning,8,Wednesday,March,P2 - High
INC0001005,2016-03-02 08:35:00,2016-03-03 08:34:00,2 - Medium,23.983333333333334,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,8,Wednesday,March,P2 - High
INC0001006,2016-03-02 08:35:00,2016-03-03 16:27:00,2 - Medium,31.866666666666667,Third-Party Service Failure,Security / Access Issues,Security Operations Team,Morning,8,Wednesday,March,P2 - High
INC0001007,2016-03-02 08:37:00,2016-03-02 13:48:00,2 - Medium,5.183333333333334,API Timeout,Integration / API Issues,Integration Support Team,Morning,8,Wednesday,March,P2 - High
INC0001008,2016-03-02 08:38:00,2016-03-02 08:43:00,2 - Medium,0.08333333333333333,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,8,Wednesday,March,P2 - High
INC0001009,2016-03-02 08:39:00,2016-03-04 17:00:00,2 - Medium,56.35,Authentication Failure,Network Issues,Network Operations Team,Morning,8,Wednesday,March,P2 - High
INC0001010,2016-03-02 08:39:00,2016-03-02 15:17:00,2 - Medium,6.633333333333334,Server Overload,Network Issues,Network Operations Team,Morning,8,Wednesday,March,P2 - High
INC0001011,2016-03-02 08:42:00,2016-03-02 15:34:00,2 - Medium,6.866666666666666,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,8,Wednesday,March,P2 - High
INC0001012,2016-03-02 08:43:00,2016-03-02 11:58:00,2 - Medium,3.25,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,8,Wednesday,March,P2 - High
INC0001014,2016-03-02 08:44:00,2016-04-12 17:09:00,2 - Medium,992.4166666666666,Authentication Failure,Application Errors,Application Support Team,Morning,8,Wednesday,March,P2 - High
INC0001015,2016-03-02 08:44:00,2016-03-07 09:09:00,2 - Medium,120.41666666666667,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,8,Wednesday,March,P2 - High
INC0001016,2016-03-02 08:46:00,2016-03-03 12:56:00,2 - Medium,28.166666666666668,API Timeout,Security / Access Issues,Security Operations Team,Morning,8,Wednesday,March,P2 - High
INC0001017,2016-03-02 08:48:00,2016-03-03 16:09:00,2 - Medium,31.35,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,8,Wednesday,March,P2 - High
INC0001018,2016-03-02 08:52:00,2016-03-03 12:21:00,2 - Medium,27.483333333333334,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,8,Wednesday,March,P2 - High
INC0001020,2016-03-02 08:53:00,2016-03-02 09:02:00,2 - Medium,0.15,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,8,Wednesday,March,P2 - High
INC0001021,2016-03-02 08:54:00,2016-04-08 09:20:00,3 - Low,888.4333333333333,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,8,Wednesday,March,P3 - Medium
INC0001022,2016-03-02 08:54:00,2016-03-03 09:27:00,2 - Medium,24.55,Authentication Failure,Application Errors,Application Support Team,Morning,8,Wednesday,March,P2 - High
INC0001023,2016-03-02 08:57:00,2016-03-02 16:10:00,2 - Medium,7.216666666666667,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,8,Wednesday,March,P2 - High
INC0001025,2016-03-02 08:57:00,2016-03-04 08:39:00,2 - Medium,47.7,Authentication Failure,Application Errors,Application Support Team,Morning,8,Wednesday,March,P2 - High
INC0001026,2016-03-02 08:57:00,2016-03-04 13:40:00,2 - Medium,52.71666666666667,Authentication Failure,Application Errors,Application Support Team,Morning,8,Wednesday,March,P2 - High
INC0001028,2016-03-02 09:01:00,2016-03-16 11:23:00,2 - Medium,338.3666666666667,Memory Leak,Integration / API Issues,Integration Support Team,Morning,9,Wednesday,March,P2 - High
INC0001029,2016-03-02 09:01:00,2016-03-02 12:07:00,2 - Medium,3.1,Third-Party Service Failure,Security / Access Issues,Security Operations Team,Morning,9,Wednesday,March,P2 - High
INC0001030,2016-03-02 09:02:00,2016-03-07 11:48:00,2 - Medium,122.76666666666667,Authentication Failure,Application Errors,Application Support Team,Morning,9,Wednesday,March,P2 - High
INC0001031,2016-03-02 09:02:00,2016-03-02 14:11:00,2 - Medium,5.15,Authentication Failure,Application Errors,Application Support Team,Morning,9,Wednesday,March,P2 - High
INC0001033,2016-03-02 09:05:00,2016-03-03 14:02:00,2 - Medium,28.95,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,9,Wednesday,March,P2 - High
INC0001034,2016-03-02 09:05:00,2016-03-09 15:24:00,2 - Medium,174.31666666666666,Disk Space Issue,Application Errors,Application Support Team,Morning,9,Wednesday,March,P2 - High
INC0001036,2016-03-02 09:10:00,2016-03-02 09:35:00,2 - Medium,0.4166666666666667,Database Issue,Integration / API Issues,Integration Support Team,Morning,9,Wednesday,March,P2 - High
INC0001037,2016-03-02 09:10:00,2016-03-02 09:14:00,2 - Medium,0.06666666666666667,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,9,Wednesday,March,P2 - High
INC0001038,2016-03-02 09:12:00,2016-03-02 09:24:00,2 - Medium,0.2,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,9,Wednesday,March,P2 - High
INC0001040,2016-03-02 09:13:00,2016-03-02 16:35:00,2 - Medium,7.366666666666666,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,9,Wednesday,March,P2 - High
INC0001041,2016-03-02 09:14:00,2016-03-28 17:02:00,2 - Medium,631.8,Server Overload,Server Infrastructure,Infrastructure Operations Team,Morning,9,Wednesday,March,P2 - High
INC0001042,2016-03-02 09:18:00,2016-04-29 09:58:00,2 - Medium,1392.6666666666667,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,9,Wednesday,March,P2 - High
INC0001043,2016-03-02 09:20:00,2016-03-03 10:07:00,3 - Low,24.783333333333335,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,9,Wednesday,March,P3 - Medium
INC0001044,2016-03-02 09:21:00,2016-03-17 11:30:00,2 - Medium,362.15,Disk Space Issue,Application Errors,Application Support Team,Morning,9,Wednesday,March,P2 - High
INC0001045,2016-03-02 09:21:00,2016-03-02 09:48:00,2 - Medium,0.45,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,9,Wednesday,March,P2 - High
INC0001046,2016-03-02 09:21:00,2016-03-22 17:14:00,1 - High,487.8833333333333,API Timeout,Integration / API Issues,Integration Support Team,Morning,9,Wednesday,March,P1 - Critical
INC0001047,2016-03-02 09:23:00,2016-03-03 09:50:00,2 - Medium,24.45,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,9,Wednesday,March,P2 - High
INC0001049,2016-03-02 09:27:00,2016-03-03 09:54:00,2 - Medium,24.45,Network Failure,Integration / API Issues,Integration Support Team,Morning,9,Wednesday,March,P2 - High
INC0001051,2016-03-02 09:28:00,2016-03-08 16:39:00,2 - Medium,151.18333333333334,Data Corruption,Monitoring / Alerting,Monitoring & DevOps Team,Morning,9,Wednesday,March,P2 - High
INC0001053,2016-03-02 09:29:00,2016-03-10 13:57:00,2 - Medium,196.46666666666667,Memory Leak,Security / Access Issues,Security Operations Team,Morning,9,Wednesday,March,P2 - High
INC0001054,2016-03-02 09:31:00,2016-03-02 09:52:00,2 - Medium,0.35,Configuration Error,Integration / API Issues,Integration Support Team,Morning,9,Wednesday,March,P2 - High
INC0001055,2016-03-02 09:31:00,2016-03-09 15:21:00,2 - Medium,173.83333333333334,Authentication Failure,Monitoring / Alerting,Monitoring & DevOps Team,Morning,9,Wednesday,March,P2 - High
INC0001057,2016-03-02 09:31:00,2016-03-03 08:14:00,2 - Medium,22.716666666666665,Authentication Failure,Application Errors,Application Support Team,Morning,9,Wednesday,March,P2 - High
INC0001058,2016-03-02 09:32:00,2016-03-08 11:20:00,2 - Medium,145.8,Memory Leak,Integration / API Issues,Integration Support Team,Morning,9,Wednesday,March,P2 - High
INC0001061,2016-03-02 09:36:00,2016-05-12 09:27:00,2 - Medium,1703.85,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,9,Wednesday,March,P2 - High
INC0001062,2016-03-02 09:36:00,2016-03-08 14:33:00,2 - Medium,148.95,Data Corruption,Server Infrastructure,Infrastructure Operations Team,Morning,9,Wednesday,March,P2 - High
INC0001063,2016-03-02 09:37:00,2016-03-15 10:20:00,2 - Medium,312.71666666666664,Authentication Failure,Application Errors,Application Support Team,Morning,9,Wednesday,March,P2 - High
INC0001064,2016-03-02 09:37:00,2016-03-03 10:24:00,2 - Medium,24.783333333333335,Authentication Failure,Monitoring / Alerting,Monitoring & DevOps Team,Morning,9,Wednesday,March,P2 - High
INC0001065,2016-03-02 09:40:00,2016-03-03 16:27:00,2 - Medium,30.783333333333335,API Timeout,Integration / API Issues,Integration Support Team,Morning,9,Wednesday,March,P2 - High
INC0001066,2016-03-02 09:41:00,2016-03-04 12:14:00,2 - Medium,50.55,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,9,Wednesday,March,P2 - High
INC0001067,2016-03-02 09:41:00,2016-06-29 17:33:00,2 - Medium,2863.866666666667,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,9,Wednesday,March,P2 - High
INC0001068,2016-03-02 09:42:00,2016-03-17 16:29:00,2 - Medium,366.78333333333336,Authentication Failure,Application Errors,Application Support Team,Morning,9,Wednesday,March,P2 - High
INC0001069,2016-03-02 09:44:00,2016-05-20 12:16:00,2 - Medium,1898.5333333333333,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,9,Wednesday,March,P2 - High
INC0001074,2016-03-02 09:47:00,2016-03-11 07:28:00,2 - Medium,213.68333333333334,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,9,Wednesday,March,P2 - High
INC0001075,2016-03-02 09:48:00,2016-03-07 10:22:00,2 - Medium,120.56666666666666,Server Overload,Network Issues,Network Operations Team,Morning,9,Wednesday,March,P2 - High
INC0001077,2016-03-02 09:48:00,2016-03-19 09:32:00,2 - Medium,407.73333333333335,API Timeout,Integration / API Issues,Integration Support Team,Morning,9,Wednesday,March,P2 - High
INC0001078,2016-03-02 09:48:00,2016-03-17 11:25:00,2 - Medium,361.6166666666667,Memory Leak,Security / Access Issues,Security Operations Team,Morning,9,Wednesday,March,P2 - High
INC0001079,2016-03-02 09:48:00,2016-03-11 12:48:00,2 - Medium,219.0,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,9,Wednesday,March,P2 - High
INC0001080,2016-03-02 09:49:00,2016-03-02 10:42:00,2 - Medium,0.8833333333333333,Authentication Failure,Application Errors,Application Support Team,Morning,9,Wednesday,March,P2 - High
INC0001082,2016-03-02 09:53:00,2016-03-03 16:54:00,2 - Medium,31.016666666666666,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,9,Wednesday,March,P2 - High
INC0001083,2016-03-02 09:55:00,2016-03-03 02:48:00,2 - Medium,16.883333333333333,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,9,Wednesday,March,P2 - High
INC0001084,2016-03-02 09:56:00,2016-03-03 14:40:00,2 - Medium,28.733333333333334,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,9,Wednesday,March,P2 - High
INC0001085,2016-03-02 09:56:00,2016-03-02 14:43:00,3 - Low,4.783333333333333,Authentication Failure,Network Issues,Network Operations Team,Morning,9,Wednesday,March,P3 - Medium
INC0001088,2016-03-02 10:00:00,2016-03-02 17:20:00,2 - Medium,7.333333333333333,API Timeout,Server Infrastructure,Infrastructure Operations Team,Morning,10,Wednesday,March,P2 - High
INC0001089,2016-03-02 10:00:00,2016-04-01 17:09:00,2 - Medium,727.15,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,10,Wednesday,March,P2 - High
INC0001091,2016-03-02 10:02:00,2016-03-14 17:38:00,2 - Medium,295.6,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,10,Wednesday,March,P2 - High
INC0001092,2016-03-02 10:04:00,2016-04-25 08:56:00,2 - Medium,1294.8666666666666,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,10,Wednesday,March,P2 - High
INC0001093,2016-03-02 10:05:00,2016-03-03 11:52:00,2 - Medium,25.783333333333335,API Timeout,Integration / API Issues,Integration Support Team,Morning,10,Wednesday,March,P2 - High
INC0001094,2016-03-02 10:06:00,2016-03-08 15:50:00,2 - Medium,149.73333333333332,Server Overload,Application Errors,Application Support Team,Morning,10,Wednesday,March,P2 - High
INC0001095,2016-03-02 10:06:00,2016-03-10 10:00:00,2 - Medium,191.9,Authentication Failure,Database Issues,Database Administration Team,Morning,10,Wednesday,March,P2 - High
INC0001098,2016-03-02 10:07:00,2016-03-07 14:54:00,2 - Medium,124.78333333333333,Authentication Failure,Monitoring / Alerting,Monitoring & DevOps Team,Morning,10,Wednesday,March,P2 - High
INC0001100,2016-03-02 10:07:00,2016-03-03 11:46:00,2 - Medium,25.65,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,10,Wednesday,March,P2 - High
INC0001101,2016-03-02 10:07:00,2016-03-11 15:23:00,2 - Medium,221.26666666666668,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,10,Wednesday,March,P2 - High
INC0001102,2016-03-02 10:08:00,2016-03-22 09:35:00,2 - Medium,479.45,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,10,Wednesday,March,P2 - High
INC0001104,2016-03-02 10:11:00,2016-03-16 07:54:00,2 - Medium,333.71666666666664,Authentication Failure,Application Errors,Application Support Team,Morning,10,Wednesday,March,P2 - High
INC0001105,2016-03-02 10:12:00,2016-03-22 11:42:00,3 - Low,481.5,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,10,Wednesday,March,P3 - Medium
INC0001106,2016-03-02 10:13:00,2016-03-11 15:45:00,2 - Medium,221.53333333333333,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,10,Wednesday,March,P2 - High
INC0001107,2016-03-02 10:13:00,2016-03-03 16:24:00,2 - Medium,30.183333333333334,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,10,Wednesday,March,P2 - High
INC0001108,2016-03-02 10:14:00,2016-03-22 11:05:00,2 - Medium,480.85,Authentication Failure,Application Errors,Application Support Team,Morning,10,Wednesday,March,P2 - High
INC0001109,2016-03-02 10:14:00,2016-03-02 13:02:00,2 - Medium,2.8,Authentication Failure,Application Errors,Application Support Team,Morning,10,Wednesday,March,P2 - High
INC0001110,2016-03-02 10:19:00,2016-03-02 19:34:00,2 - Medium,9.25,Authentication Failure,Network Issues,Network Operations Team,Morning,10,Wednesday,March,P2 - High
INC0001111,2016-03-02 10:20:00,2016-03-02 15:32:00,2 - Medium,5.2,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,10,Wednesday,March,P2 - High
INC0001112,2016-03-02 10:20:00,2016-03-30 16:23:00,2 - Medium,678.05,Database Issue,Integration / API Issues,Integration Support Team,Morning,10,Wednesday,March,P2 - High
INC0001113,2016-03-02 10:24:00,2016-03-07 11:07:00,2 - Medium,120.71666666666667,Authentication Failure,Application Errors,Application Support Team,Morning,10,Wednesday,March,P2 - High
INC0001115,2016-03-02 10:26:00,2016-03-07 10:43:00,2 - Medium,120.28333333333333,Application Bug,Integration / API Issues,Integration Support Team,Morning,10,Wednesday,March,P2 - High
INC0001116,2016-03-02 10:29:00,2016-03-10 16:35:00,2 - Medium,198.1,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,10,Wednesday,March,P2 - High
INC0001117,2016-03-02 10:31:00,2016-04-27 10:16:00,2 - Medium,1343.75,Not Documented,Security / Access Issues,Security Operations Team,Morning,10,Wednesday,March,P2 - High
INC0001118,2016-03-02 10:33:00,2016-05-11 16:17:00,2 - Medium,1685.7333333333333,Not Documented,Security / Access Issues,Security Operations Team,Morning,10,Wednesday,March,P2 - High
